idx,abund
325,0.00035451564300274747
326,0.00031020118762740409
327,0.00031020118762740409
328,0.00031020118762740409
329,0.00031020118762740409
330,0.00031020118762740409
331,0.00031020118762740409
332,0.00031020118762740409
333,0.00031020118762740409
334,0.00031020118762740409
335,0.00031020118762740409
336,0.00031020118762740409
337,0.00031020118762740409
338,0.00031020118762740409
339,0.00031020118762740409
340,0.00031020118762740409
341,0.00031020118762740409
342,0.00031020118762740409
343,0.00026588673225206064
344,0.00026588673225206064
345,0.00026588673225206064
346,0.00026588673225206064
347,0.00026588673225206064
348,0.00026588673225206064
349,0.00026588673225206064
350,0.00026588673225206064
351,0.00026588673225206064
352,0.00026588673225206064
353,0.00026588673225206064
354,0.00026588673225206064
355,0.00026588673225206064
356,0.00026588673225206064
357,0.00026588673225206064
358,0.00026588673225206064
359,0.00026588673225206064
360,0.00026588673225206064
361,0.00026588673225206064
362,0.00022157227687671718
363,0.00022157227687671718
364,0.00022157227687671718
365,0.00022157227687671718
366,0.00022157227687671718
367,0.00022157227687671718
368,0.00022157227687671718
369,0.00022157227687671718
370,0.00022157227687671718
371,0.00022157227687671718
372,0.00022157227687671718
373,0.00022157227687671718
374,0.00022157227687671718
375,0.00022157227687671718
376,0.00022157227687671718
377,0.00022157227687671718
378,0.00022157227687671718
379,0.00022157227687671718
380,0.00022157227687671718
381,0.00022157227687671718
382,0.00022157227687671718
383,0.00022157227687671718
384,0.00022157227687671718
385,0.00022157227687671718
386,0.00022157227687671718
387,0.00022157227687671718
388,0.00022157227687671718
389,0.00022157227687671718
390,0.00022157227687671718
391,0.00022157227687671718
392,0.00017725782150137374
393,0.00017725782150137374
394,0.00017725782150137374
395,0.00017725782150137374
396,0.00017725782150137374
397,0.00017725782150137374
398,0.00017725782150137374
399,0.00017725782150137374
400,0.00017725782150137374
401,0.00017725782150137374
402,0.00017725782150137374
403,0.00017725782150137374
404,0.00017725782150137374
405,0.00017725782150137374
406,0.00017725782150137374
407,0.00017725782150137374
408,0.00017725782150137374
409,0.00017725782150137374
410,0.00017725782150137374
411,0.00017725782150137374
412,0.00017725782150137374
413,0.00017725782150137374
414,0.00017725782150137374
415,0.00017725782150137374
416,0.00017725782150137374
417,0.00017725782150137374
418,0.00017725782150137374
419,0.00017725782150137374
420,0.00017725782150137374
421,0.00013294336612603032
422,0.00013294336612603032
423,0.00013294336612603032
424,0.00013294336612603032
425,0.00013294336612603032
426,0.00013294336612603032
427,0.00013294336612603032
428,0.00013294336612603032
429,0.00013294336612603032
430,0.00013294336612603032
431,0.00013294336612603032
432,0.00013294336612603032
433,0.00013294336612603032
434,0.00013294336612603032
435,0.00013294336612603032
436,0.00013294336612603032
437,0.00013294336612603032
438,0.00013294336612603032
439,0.00013294336612603032
440,0.00013294336612603032
441,0.00013294336612603032
442,0.00013294336612603032
443,0.00013294336612603032
444,0.00013294336612603032
445,0.00013294336612603032
446,0.00013294336612603032
447,0.00013294336612603032
448,0.00013294336612603032
449,0.00013294336612603032
450,0.00013294336612603032
451,0.00013294336612603032
452,0.00013294336612603032
453,0.00013294336612603032
454,0.00013294336612603032
455,0.00013294336612603032
456,0.00013294336612603032
457,0.00013294336612603032
458,0.00013294336612603032
459,8.8628910750686868e-05
460,8.8628910750686868e-05
461,8.8628910750686868e-05
462,8.8628910750686868e-05
463,8.8628910750686868e-05
464,8.8628910750686868e-05
465,8.8628910750686868e-05
466,8.8628910750686868e-05
467,8.8628910750686868e-05
468,8.8628910750686868e-05
469,8.8628910750686868e-05
470,8.8628910750686868e-05
471,8.8628910750686868e-05
472,8.8628910750686868e-05
473,8.8628910750686868e-05
474,8.8628910750686868e-05
475,8.8628910750686868e-05
476,8.8628910750686868e-05
477,8.8628910750686868e-05
478,8.8628910750686868e-05
479,8.8628910750686868e-05
480,8.8628910750686868e-05
481,8.8628910750686868e-05
482,8.8628910750686868e-05
483,8.8628910750686868e-05
484,8.8628910750686868e-05
485,8.8628910750686868e-05
486,8.8628910750686868e-05
487,8.8628910750686868e-05
488,8.8628910750686868e-05
489,8.8628910750686868e-05
490,8.8628910750686868e-05
491,8.8628910750686868e-05
492,8.8628910750686868e-05
493,8.8628910750686868e-05
494,8.8628910750686868e-05
495,8.8628910750686868e-05
496,8.8628910750686868e-05
497,8.8628910750686868e-05
498,8.8628910750686868e-05
499,8.8628910750686868e-05
500,8.8628910750686868e-05
501,8.8628910750686868e-05
502,8.8628910750686868e-05
503,8.8628910750686868e-05
504,8.8628910750686868e-05
505,8.8628910750686868e-05
506,8.8628910750686868e-05
507,8.8628910750686868e-05
508,4.4314455375343434e-05
509,4.4314455375343434e-05
510,4.4314455375343434e-05
511,4.4314455375343434e-05
512,4.4314455375343434e-05
513,4.4314455375343434e-05
514,4.4314455375343434e-05
515,4.4314455375343434e-05
516,4.4314455375343434e-05
517,4.4314455375343434e-05
518,4.4314455375343434e-05
519,4.4314455375343434e-05
520,4.4314455375343434e-05
521,4.4314455375343434e-05
522,4.4314455375343434e-05
523,4.4314455375343434e-05
524,4.4314455375343434e-05
525,4.4314455375343434e-05
526,4.4314455375343434e-05
527,4.4314455375343434e-05
528,4.4314455375343434e-05
529,4.4314455375343434e-05
530,4.4314455375343434e-05
531,4.4314455375343434e-05
532,4.4314455375343434e-05
533,4.4314455375343434e-05
534,4.4314455375343434e-05
535,4.4314455375343434e-05
536,4.4314455375343434e-05
537,4.4314455375343434e-05
538,4.4314455375343434e-05
539,4.4314455375343434e-05
540,4.4314455375343434e-05
541,4.4314455375343434e-05
542,4.4314455375343434e-05
543,4.4314455375343434e-05
544,4.4314455375343434e-05
545,4.4314455375343434e-05
546,4.4314455375343434e-05
547,4.4314455375343434e-05
548,4.4314455375343434e-05
549,4.4314455375343434e-05
550,4.4314455375343434e-05
551,4.4314455375343434e-05
552,4.4314455375343434e-05
553,4.4314455375343434e-05
554,4.4314455375343434e-05
555,4.4314455375343434e-05
556,4.4314455375343434e-05
557,4.4314455375343434e-05
558,4.4314455375343434e-05
559,4.4314455375343434e-05
560,4.4314455375343434e-05
561,4.4314455375343434e-05
562,4.4314455375343434e-05
563,4.4314455375343434e-05
564,4.4314455375343434e-05
565,4.4314455375343434e-05
566,4.4314455375343434e-05
567,4.4314455375343434e-05
568,4.4314455375343434e-05
569,4.4314455375343434e-05
570,4.4314455375343434e-05
571,4.4314455375343434e-05
572,4.4314455375343434e-05
573,4.4314455375343434e-05
574,4.4314455375343434e-05
575,4.4314455375343434e-05
