idx,abund
113,0.00097949432609994026
114,7.9633685048775628e-05
115,6.37069480390205e-05
116,0.00018315747561218395
117,3.9816842524387814e-05
118,0.000127413896078041
119,0.001186541907226757
120,0.00010352379056340832
121,0.0013696993828389409
122,7.1670316543898064e-05
123,0.00062910611188532754
124,4.7780211029265378e-05
125,0.00049372884730240893
126,0.00011148715906828589
127,3.9816842524387814e-05
128,7.9633685048775628e-05
129,0.0010670913796535935
130,7.1670316543898064e-05
131,0.0018554648616364723
132,0.0016723073860242883
133,0.0015687835954608798
134,0.0011785785387218794
135,0.0019749153892096357
136,0.0011626518017121242
137,0.0011945052757316346
138,0.00078041011347800124
139,0.001003384431614573
140,0.00048576547879753133
141,0.0002389010551463269
142,8.7597053553653193e-05
143,0.00027871789767071472
144,3.9816842524387814e-05
145,0.00024686442365120446
146,0.0015608202269560025
147,4.7780211029265378e-05
148,7.9633685048775628e-05
149,0.00016723073860242882
150,7.9633685048775628e-05
151,4.7780211029265378e-05
152,5.5743579534142943e-05
153,7.1670316543898064e-05
154,0.00020704758112681664
155,0.00013537726458291856
156,7.9633685048775628e-05
157,7.9633685048775628e-05
158,7.9633685048775628e-05
159,3.9816842524387814e-05
160,0.00021501094963169421
161,0.00033446147720485764
162,0.000127413896078041
163,0.023802508461079036
164,0.0046107903643241091
165,0.012231734023491937
166,0.0069599840732629901
167,0.007995221978897073
168,0.0059725263786581722
169,0.0011546884332072466
170,0.00078041011347800124
171,0.001019311168624328
172,0.00065299621739996021
173,0.00089189727254628708
174,0.0012582122237706551
175,0.00052558232132191918
176,0.00083615369301214416
177,0.00044594863627314354
178,6.37069480390205e-05
179,0.001202468644236512
180,0.00066095958590483769
181,0.00014334063308779613
182,0.00049372884730240893
183,7.9633685048775628e-05
184,6.37069480390205e-05
185,0.00074855663945849098
186,8.7597053553653193e-05
187,0.0061477204857654788
188,0.00011148715906828589
189,7.1670316543898064e-05
190,7.9633685048775628e-05
191,3.9816842524387814e-05
192,0.00010352379056340832
193,0.00020704758112681664
194,0.00046983874178777621
195,4.7780211029265378e-05
196,4.7780211029265378e-05
197,0.00022297431813657177
198,5.5743579534142943e-05
199,3.9816842524387814e-05
200,7.9633685048775628e-05
201,0.00030260800318534739
202,0.00030260800318534739
203,5.5743579534142943e-05
204,0.001202468644236512
205,9.5560422058530757e-05
206,0.00011945052757316345
207,4.7780211029265378e-05
208,0.00011945052757316345
209,4.7780211029265378e-05
210,0.00017519410710730639
211,7.1670316543898064e-05
212,6.37069480390205e-05
213,0.00014334063308779613
214,5.5743579534142943e-05
215,0.00033446147720485764
216,7.1670316543898064e-05
217,9.5560422058530757e-05
218,6.37069480390205e-05
219,7.1670316543898064e-05
220,3.9816842524387814e-05
221,0.010352379056340831
222,0.0044913398367509459
223,0.0039657575154290262
224,0.0020864025482779215
225,0.0013219191718096754
226,0.0010909814851682261
227,0.00062910611188532754
228,0.001202468644236512
229,0.00066095958590483769
230,0.00039816842524387816
231,0.00031853474019510251
232,0.00032649810869998011
233,8.7597053553653193e-05
234,0.00011945052757316345
235,3.9816842524387814e-05
236,0.00014334063308779613
237,0.00022297431813657177
238,4.7780211029265378e-05
239,0.00019908421262193908
240,0.00018315747561218395
241,0.0009556042205853076
242,0.00044594863627314354
243,0.00043002189926338841
244,0.00082022695600238898
245,0.00069281305992434795
246,4.7780211029265378e-05
247,5.5743579534142943e-05
248,3.9816842524387814e-05
249,0.00058132590085606211
250,0.00042205853075851088
251,3.9816842524387814e-05
252,0.00015130400159267369
253,0.00046983874178777621
254,5.5743579534142943e-05
255,0.00038224168823412303
256,4.7780211029265378e-05
257,0.00033446147720485764
258,7.1670316543898064e-05
259,3.9816842524387814e-05
260,0.00013537726458291856
261,5.5743579534142943e-05
262,0.00024686442365120446
263,0.0004778021102926538
264,7.1670316543898064e-05
265,0.00059725263786581729
266,0.00021501094963169421
267,0.00010352379056340832
268,0.00035835158271949036
269,0.00019908421262193908
270,0.00010352379056340832
271,4.7780211029265378e-05
272,3.9816842524387814e-05
273,9.5560422058530757e-05
274,0.000254827792156082
275,5.5743579534142943e-05
276,7.9633685048775628e-05
277,0.00017519410710730639
278,0.00062114274338044995
279,3.9816842524387814e-05
280,9.5560422058530757e-05
281,9.5560422058530757e-05
282,0.000127413896078041
283,0.00024686442365120446
284,0.00015926737009755126
285,4.7780211029265378e-05
286,0.00023093768664144933
287,9.5560422058530757e-05
288,6.37069480390205e-05
289,0.00010352379056340832
290,0.00016723073860242882
291,3.9816842524387814e-05
292,0.00021501094963169421
293,0.0003663149512243679
294,0.0010511646426438384
295,0.00027871789767071472
296,3.9816842524387814e-05
297,7.9633685048775628e-05
298,0.00011945052757316345
299,4.7780211029265378e-05
300,3.9816842524387814e-05
301,6.37069480390205e-05
302,0.00021501094963169421
303,5.5743579534142943e-05
304,7.9633685048775628e-05
305,7.1670316543898064e-05
306,3.9816842524387814e-05
307,0.00014334063308779613
308,6.37069480390205e-05
309,0.0015687835954608798
310,7.9633685048775628e-05
311,0.00014334063308779613
312,0.00023093768664144933
313,5.5743579534142943e-05
314,0.0010909814851682261
315,6.37069480390205e-05
316,3.9816842524387814e-05
317,0.00011945052757316345
318,0.00071670316543898072
319,3.9816842524387814e-05
320,3.9816842524387814e-05
321,0.00020704758112681664
322,0.0002389010551463269
323,7.9633685048775628e-05
324,0.0010511646426438384
325,5.5743579534142943e-05
326,0.00051761895281704159
327,0.00027075452916583713
328,5.5743579534142943e-05
329,5.5743579534142943e-05
330,9.5560422058530757e-05
331,0.00022297431813657177
332,7.9633685048775628e-05
333,0.0004778021102926538
334,3.9816842524387814e-05
335,0.00031057137169022498
336,0.001935098546685248
337,4.7780211029265378e-05
338,4.7780211029265378e-05
339,4.7780211029265378e-05
340,9.5560422058530757e-05
341,0.00022297431813657177
342,0.00022297431813657177
343,0.00039020505673900062
344,4.7780211029265378e-05
345,0.00033446147720485764
346,7.1670316543898064e-05
347,0.00016723073860242882
348,4.7780211029265378e-05
349,3.9816842524387814e-05
350,0.00053354568982679677
351,0.00021501094963169421
352,7.1670316543898064e-05
353,0.00027075452916583713
354,0.00015130400159267369
355,3.9816842524387814e-05
356,8.7597053553653193e-05
357,3.9816842524387814e-05
358,3.9816842524387814e-05
359,0.00024686442365120446
360,0.00020704758112681664
361,4.7780211029265378e-05
362,3.9816842524387814e-05
363,3.9816842524387814e-05
364,0.00015130400159267369
365,0.000127413896078041
366,7.1670316543898064e-05
367,0.00010352379056340832
368,7.1670316543898064e-05
369,3.9816842524387814e-05
370,7.9633685048775628e-05
371,3.9816842524387814e-05
372,5.5743579534142943e-05
373,4.7780211029265378e-05
374,6.37069480390205e-05
375,9.5560422058530757e-05
376,3.9816842524387814e-05
377,9.5560422058530757e-05
378,0.0040215010949631695
379,0.00014334063308779613
380,3.9816842524387814e-05
381,5.5743579534142943e-05
382,0.00020704758112681664
383,8.7597053553653193e-05
384,0.00010352379056340832
385,6.37069480390205e-05
386,7.9633685048775628e-05
387,4.7780211029265378e-05
388,0.0015289667529364921
389,4.7780211029265378e-05
390,3.9816842524387814e-05
391,7.1670316543898064e-05
392,3.9816842524387814e-05
393,7.1670316543898064e-05
394,4.7780211029265378e-05
395,0.000127413896078041
396,5.5743579534142943e-05
397,0.00031057137169022498
398,0.00011148715906828589
399,5.5743579534142943e-05
400,6.37069480390205e-05
401,3.9816842524387814e-05
402,7.1670316543898064e-05
403,3.9816842524387814e-05
404,8.7597053553653193e-05
405,3.9816842524387814e-05
406,0.00020704758112681664
407,0.00071670316543898072
408,4.7780211029265378e-05
409,3.9816842524387814e-05
410,7.1670316543898064e-05
411,0.00076448337646824605
412,3.9816842524387814e-05
413,5.5743579534142943e-05
414,8.7597053553653193e-05
415,0.00011148715906828589
416,0.00022297431813657177
417,0.00010352379056340832
418,0.00020704758112681664
419,6.37069480390205e-05
420,0.00015130400159267369
421,6.37069480390205e-05
422,7.9633685048775628e-05
423,3.9816842524387814e-05
424,9.5560422058530757e-05
425,0.00015130400159267369
426,0.00011945052757316345
427,7.9633685048775628e-05
428,0.00093171411507067493
429,4.7780211029265378e-05
430,0.0016086004379852678
431,9.5560422058530757e-05
432,4.7780211029265378e-05
433,0.000127413896078041
434,0.0016723073860242883
435,8.7597053553653193e-05
436,6.37069480390205e-05
437,0.00045391200477802108
438,5.5743579534142943e-05
439,0.00081226358749751149
440,3.9816842524387814e-05
441,0.00019908421262193908
442,0.00018315747561218395
443,0.00011945052757316345
444,3.9816842524387814e-05
445,3.9816842524387814e-05
446,0.00020704758112681664
447,4.7780211029265378e-05
448,6.37069480390205e-05
449,0.00017519410710730639
450,3.9816842524387814e-05
451,3.9816842524387814e-05
452,5.5743579534142943e-05
453,0.00024686442365120446
454,0.0040294644634680469
455,0.00033446147720485764
456,3.9816842524387814e-05
457,0.00014334063308779613
458,7.9633685048775628e-05
459,4.7780211029265378e-05
460,0.00011148715906828589
461,4.7780211029265378e-05
462,0.0032331276129802908
463,3.9816842524387814e-05
464,8.7597053553653193e-05
465,4.7780211029265378e-05
466,0.00010352379056340832
467,0.00015926737009755126
468,0.00018315747561218395
469,5.5743579534142943e-05
470,5.5743579534142943e-05
471,0.00014334063308779613
472,0.00019112084411706151
473,5.5743579534142943e-05
474,4.7780211029265378e-05
475,7.9633685048775628e-05
476,0.00017519410710730639
477,7.9633685048775628e-05
478,5.5743579534142943e-05
479,0.00011945052757316345
480,4.7780211029265378e-05
481,0.00022297431813657177
482,0.004817837945450926
483,0.00068484969141947047
484,4.7780211029265378e-05
485,5.5743579534142943e-05
486,8.7597053553653193e-05
487,7.1670316543898064e-05
488,4.7780211029265378e-05
489,4.7780211029265378e-05
490,0.00058132590085606211
491,0.00018315747561218395
492,0.00063706948039020503
493,5.5743579534142943e-05
494,0.00042205853075851088
495,0.00016723073860242882
496,0.00022297431813657177
497,6.37069480390205e-05
498,0.00020704758112681664
499,3.9816842524387814e-05
500,7.1670316543898064e-05
501,6.37069480390205e-05
502,5.5743579534142943e-05
503,0.00014334063308779613
504,3.9816842524387814e-05
505,0.001003384431614573
506,5.5743579534142943e-05
507,6.37069480390205e-05
508,7.1670316543898064e-05
509,0.00011148715906828589
510,5.5743579534142943e-05
511,0.00018315747561218395
512,0.00015130400159267369
513,0.00069281305992434795
514,5.5743579534142943e-05
515,5.5743579534142943e-05
516,0.00035038821421461277
517,6.37069480390205e-05
518,0.00019112084411706151
519,0.00016723073860242882
520,0.00015130400159267369
521,0.00010352379056340832
522,5.5743579534142943e-05
523,5.5743579534142943e-05
524,3.9816842524387814e-05
525,7.9633685048775628e-05
526,0.00020704758112681664
527,3.9816842524387814e-05
528,7.1670316543898064e-05
529,5.5743579534142943e-05
530,0.00027075452916583713
531,3.9816842524387814e-05
532,0.00046187537328289867
533,3.9816842524387814e-05
534,0.000127413896078041
535,0.00014334063308779613
536,5.5743579534142943e-05
537,7.9633685048775628e-05
538,0.00019112084411706151
539,6.37069480390205e-05
540,4.7780211029265378e-05
541,6.37069480390205e-05
542,0.00089189727254628708
543,0.00016723073860242882
544,0.00032649810869998011
545,3.9816842524387814e-05
546,0.00022297431813657177
547,7.9633685048775628e-05
548,7.9633685048775628e-05
549,5.5743579534142943e-05
550,4.7780211029265378e-05
551,9.5560422058530757e-05
552,4.7780211029265378e-05
553,0.00040613179374875575
554,7.1670316543898064e-05
555,0.002659765080629106
556,4.7780211029265378e-05
557,4.7780211029265378e-05
558,3.9816842524387814e-05
559,0.00024686442365120446
560,0.001441369699382839
561,0.00010352379056340832
562,7.1670316543898064e-05
563,7.9633685048775628e-05
564,0.000254827792156082
565,0.00077244674497312365
566,3.9816842524387814e-05
567,0.00027871789767071472
568,7.9633685048775628e-05
569,8.7597053553653193e-05
570,0.0022456699183754729
571,0.00016723073860242882
572,0.00028668126617559226
573,0.000254827792156082
574,0.00011945052757316345
575,5.5743579534142943e-05
576,8.7597053553653193e-05
577,7.9633685048775628e-05
578,0.00011148715906828589
579,5.5743579534142943e-05
580,0.00011148715906828589
581,4.7780211029265378e-05
582,3.9816842524387814e-05
583,0.0024527174995022894
584,5.5743579534142943e-05
585,3.9816842524387814e-05
586,0.00011945052757316345
587,0.00017519410710730639
588,0.00027871789767071472
589,0.00023093768664144933
590,9.5560422058530757e-05
591,0.00011945052757316345
592,0.00010352379056340832
593,7.9633685048775628e-05
594,4.7780211029265378e-05
595,0.00015926737009755126
596,4.7780211029265378e-05
597,0.00218992633884133
598,0.00037427831972924549
599,4.7780211029265378e-05
600,0.00059725263786581729
601,0.00018315747561218395
602,7.1670316543898064e-05
603,3.9816842524387814e-05
604,0.00017519410710730639
605,7.9633685048775628e-05
606,0.00011945052757316345
607,3.9816842524387814e-05
608,0.00015926737009755126
609,0.00088393390404140949
610,3.9816842524387814e-05
611,0.00066892295440971528
612,7.1670316543898064e-05
613,0.000254827792156082
614,5.5743579534142943e-05
615,3.9816842524387814e-05
616,0.0003663149512243679
617,3.9816842524387814e-05
618,0.00019112084411706151
619,0.00091578737806091975
620,0.00011148715906828589
621,9.5560422058530757e-05
622,0.00015130400159267369
623,0.00016723073860242882
624,0.00027871789767071472
625,0.0002389010551463269
626,0.00086800716703165442
627,6.37069480390205e-05
628,0.00010352379056340832
629,4.7780211029265378e-05
630,3.9816842524387814e-05
631,0.00015926737009755126
632,4.7780211029265378e-05
633,0.00010352379056340832
634,7.9633685048775628e-05
635,6.37069480390205e-05
636,0.00015926737009755126
637,0.00019908421262193908
638,0.0015608202269560025
639,0.0021262193908023093
640,6.37069480390205e-05
641,6.37069480390205e-05
642,7.1670316543898064e-05
643,7.1670316543898064e-05
644,3.9816842524387814e-05
645,3.9816842524387814e-05
646,0.00010352379056340832
647,8.7597053553653193e-05
648,0.00024686442365120446
649,7.9633685048775628e-05
650,0.00011945052757316345
651,6.37069480390205e-05
652,3.9816842524387814e-05
653,0.00022297431813657177
654,4.7780211029265378e-05
655,0.00022297431813657177
656,4.7780211029265378e-05
657,0.00041409516225363328
658,3.9816842524387814e-05
659,4.7780211029265378e-05
660,3.9816842524387814e-05
661,0.0012104320127413895
662,3.9816842524387814e-05
663,8.7597053553653193e-05
664,3.9816842524387814e-05
665,4.7780211029265378e-05
666,0.00049372884730240893
667,6.37069480390205e-05
668,3.9816842524387814e-05
669,3.9816842524387814e-05
670,0.00057336253235118451
671,0.00011148715906828589
672,0.00011148715906828589
673,0.00035038821421461277
674,4.7780211029265378e-05
675,7.9633685048775628e-05
676,3.9816842524387814e-05
677,3.9816842524387814e-05
678,6.37069480390205e-05
679,0.000127413896078041
680,9.5560422058530757e-05
681,0.00011148715906828589
682,5.5743579534142943e-05
683,7.1670316543898064e-05
